chr	res	node	FDR	emp.pval
chr9	5kb	5kb_6_15_14900000_14935000	0.01	0.000159998400016
chr9	5kb	5kb_33_527_27550000_27715000	0.01	0.000129998700013
chr9	5kb	5kb_32_496_27550000_27715000	0.01	0.000119998800012
chr9	5kb	5kb_11_55_27550000_27600000	0.01	0.000019999800002
chr9	5kb	5kb_5_10_27550000_27570000	0.01	0.00000999990000099999
chr9	5kb	5kb_3_3_27560000_27570000	0.01	0.000019999800002
chr9	5kb	5kb_2_1_27565000_27570000	0.01	0.000029999700003
chr9	5kb	5kb_29_405_33750000_33895000	0.01	0.000029999700003
chr9	5kb	5kb_28_378_33750000_33895000	0.01	0.000019999800002
chr9	5kb	5kb_17_136_33805000_33895000	0.01	0.00000999990000099999
chr9	5kb	5kb_11_55_33805000_33860000	0.01	0.00000999990000099999
chr9	5kb	5kb_8_28_14315000_14355000	0.01	0.00000999990000099999
chr9	5kb	5kb_5_10_14315000_14340000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_14315000_14320000	0.01	0.00000999990000099999
chr9	5kb	5kb_7_21_19230000_19265000	0.01	0.0000599994000059999
chr9	5kb	5kb_27_351_71650000_71790000	0.01	0.000759992400075999
chr9	5kb	5kb_15_105_71710000_71790000	0.01	0.0000499995000049999
chr9	5kb	5kb_6_15_71710000_71740000	0.01	0.000039999600004
chr9	5kb	5kb_3_3_71730000_71740000	0.01	0.0000599994000059999
chr9	5kb	5kb_2_1_71730000_71735000	0.01	0.0000499995000049999
chr9	5kb	5kb_17_136_72635000_72730000	0.01	0.00000999990000099999
chr9	5kb	5kb_9_36_72635000_72685000	0.01	0.00000999990000099999
chr9	5kb	5kb_5_10_72635000_72665000	0.01	0.00000999990000099999
chr9	5kb	5kb_24_276_72985000_73105000	0.01	0.00000999990000099999
chr9	5kb	5kb_10_45_72985000_73030000	0.01	0.00000999990000099999
chr9	5kb	5kb_5_10_73010000_73030000	0.01	0.00000999990000099999
chr9	5kb	5kb_3_3_73020000_73030000	0.01	0.00000999990000099999
chr9	5kb	5kb_14_91_73035000_73105000	0.01	0.00000999990000099999
chr9	5kb	5kb_7_21_79170000_79205000	0.01	0.0000699993000069999
chr9	5kb	5kb_7_21_37095000_37205000	0.01	0.000709992900070999
chr9	5kb	5kb_3_3_37190000_37205000	0.01	0.000759992400075999
chr9	5kb	5kb_8_28_36450000_36485000	0.01	0.000159998400016
chr9	5kb	5kb_5_10_36465000_36485000	0.01	0.0000699993000069999
chr9	5kb	5kb_3_3_34625000_34635000	0.01	0.0000499995000049999
chr9	5kb	5kb_2_1_34630000_34635000	0.01	0.00000999990000099999
chr9	5kb	5kb_3_3_35675000_35685000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_35680000_35685000	0.01	0.00000999990000099999
chr9	5kb	5kb_4_6_33290000_33305000	0.01	0.000179998200018
chr9	5kb	5kb_2_1_33290000_33295000	0.01	0.0000799992000079999
chr9	5kb	5kb_4_6_109640000_109655000	0.01	0.002239977600224
chr9	5kb	5kb_2_1_113010000_113015000	0.01	0.00029999700003
chr9	5kb	5kb_2_1_76700000_76705000	0.01	0.00000999990000099999
chr9	5kb	5kb_6_15_91930000_91955000	0.01	0.001739982600174
chr9	5kb	5kb_8_28_15500000_15535000	0.01	0.000239997600024
chr9	5kb	5kb_2_1_33030000_33035000	0.01	0.000039999600004
chr10	500kb	500kb_46_1035_70500000_128500000	0.01	0.00159998400016
chr10	500kb	500kb_5_10_16500000_18500000	0.01	0.0000799992000079999
chr10	100kb	100kb_53_1378_70500000_81200000	0.01	0.00000999990000099999
chr10	100kb	100kb_11_55_16500000_17500000	0.01	0.00000999990000099999
chr10	100kb	100kb_62_1891_69600000_81900000	0.01	0.000039999600004
chr10	50kb	50kb_10_45_103500000_103950000	0.01	0.000339996600034
chr10	50kb	50kb_12_66_96850000_97400000	0.01	0.000029999700003
chr10	50kb	50kb_10_45_65000000_65450000	0.01	0.00000999990000099999
chr10	50kb	50kb_33_528_3200000_4800000	0.01	0.00000999990000099999
chr10	50kb	50kb_11_55_72650000_73650000	0.01	0.00000999990000099999
chr10	50kb	50kb_15_105_21500000_22200000	0.01	0.00000999990000099999
chr10	50kb	50kb_9_36_33050000_33450000	0.01	0.00000999990000099999
chr10	50kb	50kb_8_28_102000000_102550000	0.01	0.00000999990000099999
chr10	50kb	50kb_14_91_121000000_122150000	0.01	0.0000499995000049999
chr10	50kb	50kb_10_45_121000000_121450000	0.01	0.000039999600004
chr10	10kb	10kb_15_105_93700000_94440000	0.01	0.000449995500045
chr10	10kb	10kb_14_91_94310000_94440000	0.01	0.000909990900090999
chr10	10kb	10kb_36_630_3780000_4180000	0.01	0.00000999990000099999
chr10	10kb	10kb_13_78_8000000_9320000	0.01	0.00000999990000099999
chr10	10kb	10kb_8_28_8010000_9320000	0.01	0.00000999990000099999
chr10	10kb	10kb_6_15_8050000_8110000	0.01	0.00000999990000099999
chr10	10kb	10kb_17_136_16850000_17310000	0.01	0.00000999990000099999
chr10	10kb	10kb_20_190_32300000_32490000	0.01	0.00000999990000099999
chr10	10kb	10kb_33_528_33620000_33940000	0.01	0.000029999700003
chr10	10kb	10kb_19_171_33620000_33800000	0.01	0.00000999990000099999
chr10	10kb	10kb_25_300_33050000_33290000	0.01	0.00000999990000099999
chr10	10kb	10kb_13_78_33170000_33290000	0.01	0.00000999990000099999
chr10	10kb	10kb_10_45_120800000_120890000	0.01	0.00000999990000099999
chr10	10kb	10kb_9_36_96300000_96380000	0.01	0.00000999990000099999
chr10	10kb	10kb_17_136_102080000_102240000	0.01	0.00000999990000099999
chr10	10kb	10kb_32_496_126730000_127040000	0.01	0.00000999990000099999
chr10	10kb	10kb_29_406_129660000_129940000	0.01	0.00169998300017
chr10	5kb	5kb_7_21_103845000_103875000	0.01	0.0000799992000079999
chr10	5kb	5kb_4_6_103860000_103875000	0.01	0.0000499995000049999
chr10	5kb	5kb_2_1_103870000_103875000	0.01	0.0000799992000079999
chr10	5kb	5kb_2_1_97170000_97175000	0.01	0.00000999990000099999
chr10	5kb	5kb_26_325_94310000_94445000	0.01	0.000759992400075999
chr10	5kb	5kb_13_78_94310000_94390000	0.01	0.000239997600024
chr10	5kb	5kb_7_21_94310000_94350000	0.01	0.000339996600034
chr10	5kb	5kb_7_21_70730000_70760000	0.01	0.000609993900060999
chr10	5kb	5kb_3_3_70730000_70740000	0.01	0.000019999800002
chr10	5kb	5kb_2_1_70730000_70735000	0.01	0.000029999700003
chr10	5kb	5kb_3_3_74020000_74030000	0.01	0.0000699993000069999
chr10	5kb	5kb_4_6_74080000_74095000	0.01	0.000279997200028
chr10	5kb	5kb_2_1_74080000_74085000	0.01	0.00000999990000099999
chr10	5kb	5kb_63_1952_80450000_80775000	0.01	0.001739982600174
chr10	5kb	5kb_41_820_80560000_80775000	0.01	0.00019999800002
chr10	5kb	5kb_24_276_80645000_80775000	0.01	0.000029999700003
chr10	5kb	5kb_9_36_80720000_80775000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_80720000_80740000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_76970000_76995000	0.01	0.000479995200048
chr10	5kb	5kb_3_3_76970000_76985000	0.01	0.000109998900011
chr10	5kb	5kb_25_300_114710000_114830000	0.01	0.00000999990000099999
chr10	5kb	5kb_11_55_114710000_114760000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_114710000_114730000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_114710000_114715000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_65025000_65035000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_61455000_61465000	0.01	0.0000999990000099999
chr10	5kb	5kb_3_3_6235000_6250000	0.01	0.0000599994000059999
chr10	5kb	5kb_2_1_6245000_6250000	0.01	0.000029999700003
chr10	5kb	5kb_16_120_3780000_3875000	0.01	0.00000999990000099999
chr10	5kb	5kb_7_21_3780000_3820000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_3800000_3820000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_3815000_3820000	0.01	0.00000999990000099999
chr10	5kb	5kb_9_36_3825000_3875000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_3890000_3895000	0.01	0.000039999600004
chr10	5kb	5kb_3_3_3915000_3925000	0.01	0.00000999990000099999
chr10	5kb	5kb_7_21_8075000_8115000	0.01	0.00000999990000099999
chr10	5kb	5kb_4_6_8075000_8090000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_8085000_8090000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_17060000_17065000	0.01	0.00000999990000099999
chr10	5kb	5kb_30_435_16865000_17315000	0.01	0.00000999990000099999
chr10	5kb	5kb_16_120_16865000_17315000	0.01	0.00000999990000099999
chr10	5kb	5kb_10_45_17270000_17315000	0.01	0.00000999990000099999
chr10	5kb	5kb_6_15_17270000_17295000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_17270000_17280000	0.01	0.00000999990000099999
chr10	5kb	5kb_11_55_32300000_32375000	0.01	0.000329996700033
chr10	5kb	5kb_6_15_32300000_32340000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_32300000_32320000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_32300000_32320000	0.01	0.00000999990000099999
chr10	5kb	5kb_12_66_33620000_33675000	0.01	0.000019999800002
chr10	5kb	5kb_4_6_33620000_33635000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_33620000_33625000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_61645000_61665000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_61655000_61665000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_73580000_73595000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_73590000_73595000	0.01	0.00000999990000099999
chr10	5kb	5kb_17_136_73500000_73585000	0.01	0.00000999990000099999
chr10	5kb	5kb_9_36_73540000_73585000	0.01	0.00000999990000099999
chr10	5kb	5kb_4_6_73565000_73585000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_73575000_73585000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_70090000_70110000	0.01	0.000389996100039
chr10	5kb	5kb_3_3_70090000_70100000	0.01	0.000209997900021
chr10	5kb	5kb_2_1_70095000_70100000	0.01	0.000179998200018
chr10	5kb	5kb_7_21_79795000_79825000	0.01	0.000969990300096999
chr10	5kb	5kb_3_3_79795000_79805000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_79795000_79800000	0.01	0.00000999990000099999
chr10	5kb	5kb_9_36_21560000_21780000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_21560000_21580000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_13905000_13925000	0.01	0.000159998400016
chr10	5kb	5kb_18_153_27400000_27495000	0.01	0.000389996100039
chr10	5kb	5kb_9_36_27400000_27450000	0.01	0.000039999600004
chr10	5kb	5kb_5_10_27430000_27450000	0.01	0.000039999600004
chr10	5kb	5kb_8_28_33255000_33295000	0.01	0.000109998900011
chr10	5kb	5kb_5_10_33255000_33280000	0.01	0.000029999700003
chr10	5kb	5kb_3_3_33245000_33260000	0.01	0.000029999700003
chr10	5kb	5kb_2_1_33245000_33250000	0.01	0.000029999700003
chr10	5kb	5kb_11_55_33170000_33220000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_33200000_33220000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_33215000_33220000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_33200000_33210000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_33200000_33205000	0.01	0.00000999990000099999
chr10	5kb	5kb_16_120_118760000_118835000	0.01	0.000019999800002
chr10	5kb	5kb_7_21_118760000_118790000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_118760000_118770000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_118760000_118765000	0.01	0.00000999990000099999
chr10	5kb	5kb_19_171_104355000_104445000	0.01	0.00000999990000099999
chr10	5kb	5kb_10_45_104355000_104400000	0.01	0.00000999990000099999
chr10	5kb	5kb_6_15_104375000_104400000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_105745000_105770000	0.01	0.00000999990000099999
chr10	5kb	5kb_4_6_105745000_105760000	0.01	0.00000999990000099999
chr10	5kb	5kb_4_6_120800000_120815000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_120800000_120810000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_120805000_120810000	0.01	0.000149998500015
chr10	5kb	5kb_9_36_96335000_96380000	0.01	0.000029999700003
chr10	5kb	5kb_33_528_102080000_102245000	0.01	0.00000999990000099999
chr10	5kb	5kb_21_210_102080000_102180000	0.01	0.00000999990000099999
chr10	5kb	5kb_10_45_102080000_102125000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_102105000_102125000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_102115000_102125000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_102115000_102120000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_102105000_102110000	0.01	0.00000999990000099999
chr10	5kb	5kb_24_276_126730000_126845000	0.01	0.00000999990000099999
chr10	5kb	5kb_12_66_126790000_126845000	0.01	0.00000999990000099999
chr10	5kb	5kb_4_6_126830000_126845000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_126840000_126845000	0.01	0.00000999990000099999
chr10	5kb	5kb_7_21_121410000_121440000	0.01	0.000039999600004
chr10	5kb	5kb_4_6_121410000_121425000	0.01	0.000129998700013
chr10	5kb	5kb_2_1_121410000_121415000	0.01	0.0000599994000059999
chr10	5kb	5kb_8_28_129875000_129910000	0.01	0.00000999990000099999
chr10	5kb	5kb_5_10_129890000_129910000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_129900000_129910000	0.01	0.00000999990000099999
chr10	5kb	5kb_2_1_129900000_129905000	0.01	0.00000999990000099999
chr10	5kb	5kb_3_3_69030000_69040000	0.01	0.000639993600063999
chr10	5kb	5kb_8_28_133560000_133595000	0.01	0.001919980800192
chr11	500kb	500kb_4_6_1500000_3000000	0.01	0.0000499995000049999
chr11	500kb	500kb_17_136_60500000_68500000	0.01	0.00000999990000099999
chr11	100kb	100kb_103_5253_111500000_121800000	0.01	0.00000999990000099999
chr11	50kb	50kb_10_45_73650000_74100000	0.01	0.000409995900041
chr11	50kb	50kb_15_105_118550000_119250000	0.01	0.00000999990000099999
chr11	50kb	50kb_11_55_116650000_117150000	0.01	0.000019999800002
chr11	50kb	50kb_8_28_121100000_121450000	0.01	0.000019999800002
chr11	50kb	50kb_18_153_122500000_123350000	0.01	0.00000999990000099999
chr11	50kb	50kb_8_28_129700000_130050000	0.01	0.000219997800022
chr11	50kb	50kb_15_105_45850000_46550000	0.01	0.00000999990000099999
chr11	50kb	50kb_15_105_1550000_2400000	0.01	0.00000999990000099999
chr11	50kb	50kb_25_300_64750000_66000000	0.01	0.00000999990000099999
chr11	50kb	50kb_12_66_64750000_65350000	0.01	0.00000999990000099999
chr11	50kb	50kb_13_78_65400000_66000000	0.01	0.00000999990000099999
chr11	50kb	50kb_14_91_66050000_66700000	0.01	0.000019999800002
chr11	50kb	50kb_18_153_61450000_62300000	0.01	0.00000999990000099999
chr11	50kb	50kb_21_210_63750000_64800000	0.01	0.00000999990000099999
chr11	50kb	50kb_9_36_57100000_57500000	0.01	0.000189998100019
chr11	50kb	50kb_9_36_10800000_11200000	0.01	0.000229997700023
chr11	50kb	50kb_14_91_8900000_9550000	0.01	0.0000799992000079999
chr11	10kb	10kb_30_435_89900000_90210000	0.01	0.000699993000069999
chr11	10kb	10kb_11_55_89900000_90010000	0.01	0.0000799992000079999
chr11	10kb	10kb_20_190_85140000_85340000	0.01	0.000209997900021
chr11	10kb	10kb_15_105_85140000_85290000	0.01	0.00000999990000099999
chr11	10kb	10kb_11_55_79070000_79200000	0.01	0.000409995900041
chr11	10kb	10kb_25_300_73150000_73390000	0.01	0.000239997600024
chr11	10kb	10kb_28_378_73650000_73920000	0.01	0.00000999990000099999
chr11	10kb	10kb_15_105_73650000_73790000	0.01	0.00000999990000099999
chr11	10kb	10kb_15_105_118740000_118900000	0.01	0.00000999990000099999
chr11	10kb	10kb_10_45_119200000_119290000	0.01	0.00000999990000099999
chr11	10kb	10kb_25_300_123150000_123390000	0.01	0.000159998400016
chr11	10kb	10kb_7_21_129080000_129140000	0.01	0.00000999990000099999
chr11	10kb	10kb_26_325_46150000_46400000	0.01	0.00000999990000099999
chr11	10kb	10kb_42_861_1670000_2180000	0.01	0.00000999990000099999
chr11	10kb	10kb_32_496_61610000_61920000	0.01	0.000139998600014
chr11	10kb	10kb_21_210_62140000_62340000	0.01	0.00000999990000099999
chr11	10kb	10kb_9_36_63930000_64010000	0.01	0.00000999990000099999
chr11	10kb	10kb_19_171_63200000_63390000	0.01	0.00000999990000099999
chr11	10kb	10kb_14_91_63260000_63390000	0.01	0.00000999990000099999
chr11	10kb	10kb_9_36_16950000_17030000	0.01	0.00000999990000099999
chr11	10kb	10kb_3_3_14340000_14360000	0.01	0.000119998800012
chr11	10kb	10kb_32_496_10040000_10390000	0.01	0.000109998900011
chr11	10kb	10kb_19_171_10200000_10390000	0.01	0.000029999700003
chr11	10kb	10kb_7_21_3710000_3790000	0.01	0.0000699993000069999
chr11	10kb	10kb_20_190_9170000_9430000	0.01	0.00000999990000099999
chr11	5kb	5kb_11_55_89960000_90015000	0.01	0.000109998900011
chr11	5kb	5kb_6_15_93245000_93285000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_93245000_93265000	0.01	0.00000999990000099999
chr11	5kb	5kb_11_55_78075000_78125000	0.01	0.000429995700043
chr11	5kb	5kb_5_10_78105000_78125000	0.01	0.000819991800081999
chr11	5kb	5kb_25_299_105480000_105605000	0.01	0.00129998700013
chr11	5kb	5kb_24_276_105480000_105605000	0.01	0.001259987400126
chr11	5kb	5kb_14_91_105480000_105545000	0.01	0.00049999500005
chr11	5kb	5kb_8_28_104030000_104065000	0.01	0.000529994700053
chr11	5kb	5kb_3_3_104030000_104040000	0.01	0.000279997200028
chr11	5kb	5kb_7_21_109960000_109990000	0.01	0.00019999800002
chr11	5kb	5kb_4_6_109960000_109975000	0.01	0.0000999990000099999
chr11	5kb	5kb_2_1_109960000_109965000	0.01	0.0000599994000059999
chr11	5kb	5kb_4_6_110300000_110315000	0.01	0.000789992100078999
chr11	5kb	5kb_2_1_110300000_110305000	0.01	0.000439995600044
chr11	5kb	5kb_10_45_107650000_107725000	0.01	0.0000699993000069999
chr11	5kb	5kb_4_6_95510000_95525000	0.01	0.000229997700023
chr11	5kb	5kb_2_1_95520000_95525000	0.01	0.000159998400016
chr11	5kb	5kb_8_28_95740000_95780000	0.01	0.000019999800002
chr11	5kb	5kb_4_6_102305000_102320000	0.01	0.000179998200018
chr11	5kb	5kb_2_1_102040000_102045000	0.01	0.000129998700013
chr11	5kb	5kb_3_3_69445000_69455000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_69450000_69455000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_69900000_69915000	0.01	0.00039999600004
chr11	5kb	5kb_4_6_73365000_73380000	0.01	0.0000799992000079999
chr11	5kb	5kb_2_1_73365000_73370000	0.01	0.000019999800002
chr11	5kb	5kb_9_36_73650000_73690000	0.01	0.00000999990000099999
chr11	5kb	5kb_5_10_73670000_73690000	0.01	0.00000999990000099999
chr11	5kb	5kb_3_3_73680000_73690000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_73685000_73690000	0.01	0.00000999990000099999
chr11	5kb	5kb_5_10_75275000_75295000	0.01	0.00000999990000099999
chr11	5kb	5kb_3_3_75275000_75285000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_75275000_75280000	0.01	0.00000999990000099999
chr11	5kb	5kb_6_15_118770000_118795000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_118770000_118775000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_118780000_118795000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_118780000_118785000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_118790000_118795000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_118800000_118815000	0.01	0.00000999990000099999
chr11	5kb	5kb_3_3_118910000_118920000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_118915000_118920000	0.01	0.00000999990000099999
chr11	5kb	5kb_10_45_119250000_119295000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_119280000_119295000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_118480000_118485000	0.01	0.000189998100019
chr11	5kb	5kb_3_3_117065000_117075000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_117070000_117075000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_116700000_116705000	0.01	0.00000999990000099999
chr11	5kb	5kb_15_105_119455000_119525000	0.01	0.000449995500045
chr11	5kb	5kb_8_28_119455000_119490000	0.01	0.000019999800002
chr11	5kb	5kb_4_6_119455000_119470000	0.01	0.0000499995000049999
chr11	5kb	5kb_2_1_119455000_119460000	0.01	0.00000999990000099999
chr11	5kb	5kb_7_21_121300000_121340000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_111780000_111795000	0.01	0.000489995100048999
chr11	5kb	5kb_2_1_111780000_111785000	0.01	0.000029999700003
chr11	5kb	5kb_10_45_114280000_114325000	0.01	0.000769992300076999
chr11	5kb	5kb_4_6_114310000_114325000	0.01	0.00000999990000099999
chr11	5kb	5kb_10_45_123300000_123345000	0.01	0.00000999990000099999
chr11	5kb	5kb_8_28_122890000_122925000	0.01	0.000849991500084999
chr11	5kb	5kb_14_91_122500000_122635000	0.01	0.00000999990000099999
chr11	5kb	5kb_10_45_122505000_122550000	0.01	0.00000999990000099999
chr11	5kb	5kb_7_21_129115000_129145000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_129130000_129145000	0.01	0.00000999990000099999
chr11	5kb	5kb_9_36_130140000_130180000	0.01	0.000239997600024
chr11	5kb	5kb_6_15_130010000_130035000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_130010000_130025000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_130010000_130015000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_46700000_46715000	0.01	0.000329996700033
chr11	5kb	5kb_4_6_46330000_46345000	0.01	0.000019999800002
chr11	5kb	5kb_7_21_46375000_46405000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_46390000_46405000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_46400000_46405000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_44950000_44965000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_44950000_44955000	0.01	0.00000999990000099999
chr11	5kb	5kb_18_153_2025000_2185000	0.01	0.00000999990000099999
chr11	5kb	5kb_10_45_2100000_2160000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_2135000_2160000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_2150000_2160000	0.01	0.00000999990000099999
chr11	5kb	5kb_8_28_1750000_1785000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_1770000_1785000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_1780000_1785000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_1770000_1775000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_830000_835000	0.01	0.000029999700003
chr11	5kb	5kb_5_10_67350000_67370000	0.01	0.000029999700003
chr11	5kb	5kb_18_153_65185000_65270000	0.01	0.00000999990000099999
chr11	5kb	5kb_8_28_65235000_65270000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_65235000_65250000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_65245000_65250000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_65255000_65270000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_65255000_65260000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_65265000_65270000	0.01	0.00000999990000099999
chr11	5kb	5kb_10_45_65185000_65230000	0.01	0.00000999990000099999
chr11	5kb	5kb_5_10_65185000_65205000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_65185000_65190000	0.01	0.00000999990000099999
chr11	5kb	5kb_3_3_65195000_65205000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_65200000_65205000	0.01	0.00000999990000099999
chr11	5kb	5kb_6_15_65625000_65650000	0.01	0.0000499995000049999
chr11	5kb	5kb_3_3_65625000_65635000	0.01	0.000019999800002
chr11	5kb	5kb_4_6_65670000_65685000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_65680000_65685000	0.01	0.00000999990000099999
chr11	5kb	5kb_7_21_65590000_65620000	0.01	0.00000999990000099999
chr11	5kb	5kb_5_10_65600000_65620000	0.01	0.00000999990000099999
chr11	5kb	5kb_3_3_65820000_65830000	0.01	0.000029999700003
chr11	5kb	5kb_2_1_65820000_65825000	0.01	0.00000999990000099999
chr11	5kb	5kb_6_15_66495000_66520000	0.01	0.0000999990000099999
chr11	5kb	5kb_3_3_67030000_67040000	0.01	0.0000499995000049999
chr11	5kb	5kb_2_1_67035000_67040000	0.01	0.000019999800002
chr11	5kb	5kb_3_3_61570000_61580000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_61615000_61635000	0.01	0.000039999600004
chr11	5kb	5kb_3_3_62315000_62325000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_62320000_62325000	0.01	0.00000999990000099999
chr11	5kb	5kb_5_10_63995000_64015000	0.01	0.00000999990000099999
chr11	5kb	5kb_3_3_63995000_64005000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_64000000_64005000	0.01	0.000019999800002
chr11	5kb	5kb_2_1_64010000_64015000	0.01	0.00000999990000099999
chr11	5kb	5kb_5_10_63375000_63395000	0.01	0.00000999990000099999
chr11	5kb	5kb_3_3_63375000_63385000	0.01	0.00000999990000099999
chr11	5kb	5kb_7_21_56970000_57000000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_57365000_57370000	0.01	0.00000999990000099999
chr11	5kb	5kb_10_45_18500000_18545000	0.01	0.000019999800002
chr11	5kb	5kb_5_10_18525000_18545000	0.01	0.000029999700003
chr11	5kb	5kb_8_28_17000000_17035000	0.01	0.00000999990000099999
chr11	5kb	5kb_4_6_17020000_17035000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_17030000_17035000	0.01	0.00000999990000099999
chr11	5kb	5kb_15_105_10800000_10870000	0.01	0.00000999990000099999
chr11	5kb	5kb_6_15_10800000_10825000	0.01	0.00000999990000099999
chr11	5kb	5kb_3_3_10815000_10825000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_10820000_10825000	0.01	0.00000999990000099999
chr11	5kb	5kb_5_10_10315000_10335000	0.01	0.00000999990000099999
chr11	5kb	5kb_3_3_12695000_12710000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_12695000_12700000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_13690000_13695000	0.01	0.000019999800002
chr11	5kb	5kb_2_1_6635000_6640000	0.01	0.0000599994000059999
chr11	5kb	5kb_10_45_3740000_3795000	0.01	0.000019999800002
chr11	5kb	5kb_4_6_3740000_3755000	0.01	0.00000999990000099999
chr11	5kb	5kb_2_1_3750000_3755000	0.01	0.000109998900011
chr11	5kb	5kb_12_66_9235000_9310000	0.01	0.000019999800002
chr11	5kb	5kb_6_15_9265000_9310000	0.01	0.000019999800002
chr11	5kb	5kb_3_3_9280000_9310000	0.01	0.000019999800002
chr11	5kb	5kb_2_1_9280000_9285000	0.01	0.000019999800002
