chr	res	node	FDR	emp.pval
chr8	10kb	10kb_13_78_101720000_101840000	0.01	0.00000999990000099999
chr8	10kb	10kb_5_10_101720000_101840000	0.01	0.00000999990000099999
chr8	10kb	10kb_2_1_101720000_101730000	0.01	0.00000999990000099999
chr8	10kb	10kb_4_6_103400000_103430000	0.01	0.000039999600004
chr8	10kb	10kb_12_66_131370000_131490000	0.01	0.00049999500005
chr8	10kb	10kb_5_10_131450000_131490000	0.01	0.000429995700043
chr8	10kb	10kb_17_136_130550000_130710000	0.01	0.00000999990000099999
chr8	10kb	10kb_11_55_130550000_130650000	0.01	0.00000999990000099999
chr8	10kb	10kb_6_15_130600000_130650000	0.01	0.000229997700023
chr8	10kb	10kb_5_10_130550000_130590000	0.01	0.00000999990000099999
chr8	10kb	10kb_6_15_128750000_128800000	0.01	0.00000999990000099999
chr8	10kb	10kb_6_15_128250000_128300000	0.01	0.00000999990000099999
chr8	10kb	10kb_16_120_127430000_127590000	0.01	0.00000999990000099999
chr8	10kb	10kb_7_21_127520000_127590000	0.01	0.00000999990000099999
chr8	10kb	10kb_7_21_125800000_125860000	0.01	0.0000799992000079999
chr8	10kb	10kb_7_21_125590000_125650000	0.01	0.00000999990000099999
chr8	10kb	10kb_8_28_67430000_67500000	0.01	0.001469985300147
chr8	10kb	10kb_5_10_67430000_67470000	0.01	0.000239997600024
chr8	10kb	10kb_6_15_55450000_55500000	0.01	0.001879981200188
chr8	10kb	10kb_3_3_55450000_55470000	0.01	0.0000999990000099999
chr8	10kb	10kb_7_21_1680000_1740000	0.01	0.000709992900070999
chr8	10kb	10kb_4_6_1680000_1710000	0.01	0.000019999800002
chr8	10kb	10kb_10_45_23150000_23240000	0.01	0.00000999990000099999
chr8	10kb	10kb_4_6_23210000_23240000	0.01	0.000219997800022
chr8	10kb	10kb_6_15_23150000_23200000	0.01	0.000029999700003
chr8	10kb	10kb_3_3_22430000_22450000	0.01	0.000169998300017
chr8	10kb	10kb_5_10_22250000_22420000	0.01	0.00000999990000099999
chr8	10kb	10kb_9_36_24750000_24830000	0.01	0.00000999990000099999
chr8	10kb	10kb_5_10_24770000_24810000	0.01	0.00000999990000099999
chr8	10kb	10kb_8_28_26230000_26300000	0.01	0.000359996400036
chr8	10kb	10kb_4_6_26230000_26260000	0.01	0.001149988500115
chr8	10kb	10kb_5_10_29900000_29940000	0.01	0.00000999990000099999
chr8	10kb	10kb_3_3_29920000_29940000	0.01	0.00000999990000099999
chr8	10kb	10kb_16_120_30170000_30400000	0.01	0.0000999990000099999
chr8	10kb	10kb_15_105_30240000_30400000	0.01	0.0000799992000079999
chr8	10kb	10kb_28_378_18920000_19190000	0.01	0.004019959800402
chr8	10kb	10kb_20_190_18920000_19110000	0.01	0.002209977900221
chr8	10kb	10kb_9_36_18980000_19060000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_110550000_110560000	0.01	0.000359996400036
chr8	5kb	5kb_2_1_110550000_110555000	0.01	0.00029999700003
chr8	5kb	5kb_3_3_116675000_116685000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_116675000_116680000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_134145000_134155000	0.01	0.000579994200057999
chr8	5kb	5kb_2_1_134150000_134155000	0.01	0.0000999990000099999
chr8	5kb	5kb_4_6_102490000_102505000	0.01	0.000209997900021
chr8	5kb	5kb_2_1_102500000_102505000	0.01	0.000189998100019
chr8	5kb	5kb_12_66_101960000_102015000	0.01	0.00000999990000099999
chr8	5kb	5kb_6_15_101960000_101985000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_101960000_101965000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_101720000_101730000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_101725000_101730000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_103800000_103805000	0.01	0.000019999800002
chr8	5kb	5kb_2_1_98790000_98795000	0.01	0.000439995600044
chr8	5kb	5kb_13_78_123750000_123815000	0.01	0.00000999990000099999
chr8	5kb	5kb_6_15_123785000_123815000	0.01	0.00000999990000099999
chr8	5kb	5kb_6_15_128980000_129005000	0.01	0.000849991500084999
chr8	5kb	5kb_3_3_128995000_129005000	0.01	0.0000599994000059999
chr8	5kb	5kb_2_1_129000000_129005000	0.01	0.000409995900041
chr8	5kb	5kb_9_36_125825000_125865000	0.01	0.000039999600004
chr8	5kb	5kb_4_6_125850000_125865000	0.01	0.000039999600004
chr8	5kb	5kb_2_1_125860000_125865000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_125640000_125645000	0.01	0.000029999700003
chr8	5kb	5kb_4_6_126010000_126025000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_126010000_126015000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_141520000_141525000	0.01	0.000309996900031
chr8	5kb	5kb_17_136_72750000_72830000	0.01	0.00000999990000099999
chr8	5kb	5kb_6_15_72750000_72775000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_72750000_72760000	0.01	0.00000999990000099999
chr8	5kb	5kb_8_28_66840000_66875000	0.01	0.000409995900041
chr8	5kb	5kb_5_10_67430000_67450000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_67430000_67440000	0.01	0.00000999990000099999
chr8	5kb	5kb_5_10_1695000_1715000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_1695000_1700000	0.01	0.000129998700013
chr8	5kb	5kb_5_10_23210000_23230000	0.01	0.000509994900050999
chr8	5kb	5kb_2_1_23210000_23215000	0.01	0.000429995700043
chr8	5kb	5kb_3_3_23150000_23160000	0.01	0.000109998900011
chr8	5kb	5kb_2_1_23155000_23160000	0.01	0.00000999990000099999
chr8	5kb	5kb_5_10_23390000_23410000	0.01	0.000359996400036
chr8	5kb	5kb_2_1_23390000_23395000	0.01	0.000349996500035
chr8	5kb	5kb_2_1_22440000_22445000	0.01	0.000039999600004
chr8	5kb	5kb_3_3_22285000_22425000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_22420000_22425000	0.01	0.00000999990000099999
chr8	5kb	5kb_5_10_24795000_24815000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_24805000_24815000	0.01	0.00000999990000099999
chr8	5kb	5kb_7_21_26435000_26465000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_26455000_26465000	0.01	0.00000999990000099999
chr8	5kb	5kb_6_15_26430000_26515000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_26430000_26515000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_26510000_26515000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_26495000_26505000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_26500000_26505000	0.01	0.00000999990000099999
chr8	5kb	5kb_7_21_41090000_41120000	0.01	0.000709992900070999
chr8	5kb	5kb_3_3_41110000_41120000	0.01	0.000249997500025
chr8	5kb	5kb_6_15_37550000_37575000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_37550000_37560000	0.01	0.00000999990000099999
chr8	5kb	5kb_8_28_29375000_29410000	0.01	0.000359996400036
chr8	5kb	5kb_4_6_29920000_29935000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_29930000_29935000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_29920000_29925000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_29590000_29595000	0.01	0.000369996300037
chr8	5kb	5kb_14_91_30240000_30405000	0.01	0.0000599994000059999
chr8	5kb	5kb_10_45_30240000_30405000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_42040000_42045000	0.01	0.00000999990000099999
chr8	5kb	5kb_12_66_17600000_17655000	0.01	0.00000999990000099999
chr8	5kb	5kb_7_21_17625000_17655000	0.01	0.0000899991000089999
chr8	5kb	5kb_4_6_17640000_17655000	0.01	0.0000499995000049999
chr8	5kb	5kb_2_1_17650000_17655000	0.01	0.000029999700003
chr8	5kb	5kb_5_10_17600000_17620000	0.01	0.000569994300056999
chr8	5kb	5kb_3_3_17600000_17610000	0.01	0.000239997600024
chr8	5kb	5kb_9_36_18985000_19025000	0.01	0.000019999800002
chr8	5kb	5kb_4_6_18985000_19000000	0.01	0.00000999990000099999
chr8	5kb	5kb_5_10_117885000_117905000	0.01	0.001729982700173
chr8	5kb	5kb_4_6_102120000_102135000	0.01	0.000779992200077999
chr8	5kb	5kb_10_45_101420000_101465000	0.01	0.000949990500094999
chr8	5kb	5kb_5_10_103400000_103420000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_99050000_99055000	0.01	0.000469995300047
chr8	5kb	5kb_3_3_123150000_123160000	0.01	0.000239997600024
chr8	5kb	5kb_5_10_131450000_131470000	0.01	0.00019999800002
chr8	5kb	5kb_6_15_130630000_130655000	0.01	0.002629973700263
chr8	5kb	5kb_5_10_130550000_130570000	0.01	0.0000599994000059999
chr8	5kb	5kb_5_10_128750000_128770000	0.01	0.00000999990000099999
chr8	5kb	5kb_7_21_128275000_128305000	0.01	0.000019999800002
chr8	5kb	5kb_6_15_127570000_127595000	0.01	0.00000999990000099999
chr8	5kb	5kb_4_6_126230000_126245000	0.01	0.000189998100019
chr8	5kb	5kb_8_28_142010000_142045000	0.01	0.000379996200038
chr8	5kb	5kb_2_1_82640000_82645000	0.01	0.000669993300066999
chr8	5kb	5kb_3_3_74495000_74505000	0.01	0.001209987900121
chr8	5kb	5kb_4_6_68250000_68265000	0.01	0.00000999990000099999
chr8	5kb	5kb_6_15_61830000_61855000	0.01	0.002369976300237
chr8	5kb	5kb_5_10_61510000_61530000	0.01	0.000849991500084999
chr8	5kb	5kb_3_3_55465000_55475000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_54930000_54935000	0.01	0.000159998400016
chr8	5kb	5kb_4_6_37430000_37445000	0.01	0.000829991700082999
chr8	5kb	5kb_3_3_26255000_26265000	0.01	0.00000999990000099999
chr8	5kb	5kb_3_3_41150000_41160000	0.01	0.001279987200128
chr8	5kb	5kb_5_10_41435000_41455000	0.01	0.002779972200278
chr8	5kb	5kb_2_1_29940000_29945000	0.01	0.000039999600004
chr8	5kb	5kb_3_3_29515000_29525000	0.01	0.00000999990000099999
chr8	5kb	5kb_5_10_29475000_29495000	0.01	0.0000599994000059999
chr8	5kb	5kb_2_1_42030000_42035000	0.01	0.00000999990000099999
chr8	5kb	5kb_2_1_8860000_8865000	0.01	0.00029999700003
chr9	1Mb	1Mb_6_15_33000000_38000000	0.01	0.00000999990000099999
chr9	1Mb	1Mb_24_276_90000000_126000000	0.01	0.001969980300197
chr9	1Mb	1Mb_9_36_127000000_135000000	0.01	0.00000999990000099999
chr9	500kb	500kb_3_3_131000000_132000000	0.01	0.000019999800002
chr9	100kb	100kb_27_351_113400000_116000000	0.01	0.00000999990000099999
chr9	100kb	100kb_17_136_110000000_111600000	0.01	0.00000999990000099999
chr9	50kb	50kb_8_28_14000000_14350000	0.01	0.00000999990000099999
chr9	50kb	50kb_2_1_35600000_35650000	0.01	0.00000999990000099999
chr9	50kb	50kb_5_10_33000000_33200000	0.01	0.00000999990000099999
chr9	50kb	50kb_5_10_73000000_73200000	0.01	0.00000999990000099999
chr9	50kb	50kb_4_6_71650000_71800000	0.01	0.000239997600024
chr9	50kb	50kb_4_6_5400000_5550000	0.01	0.00000999990000099999
chr9	50kb	50kb_4_6_21800000_21950000	0.01	0.000269997300027
chr9	50kb	50kb_6_15_21500000_21750000	0.01	0.00000999990000099999
chr9	50kb	50kb_3_3_75650000_75750000	0.01	0.00000999990000099999
chr9	50kb	50kb_2_1_86200000_86250000	0.01	0.000309996900031
chr9	50kb	50kb_7_21_114500000_114800000	0.01	0.00000999990000099999
chr9	50kb	50kb_6_15_112650000_112900000	0.01	0.0000899991000089999
chr9	50kb	50kb_6_15_124000000_124250000	0.01	0.00000999990000099999
chr9	50kb	50kb_11_55_120350000_120850000	0.01	0.000259997400026
chr9	50kb	50kb_5_10_120350000_120550000	0.01	0.00000999990000099999
chr9	50kb	50kb_3_3_120450000_120550000	0.01	0.00000999990000099999
chr9	50kb	50kb_2_1_95800000_95850000	0.01	0.0000599994000059999
chr9	50kb	50kb_2_1_137200000_137250000	0.01	0.0000599994000059999
chr9	50kb	50kb_4_6_139350000_139500000	0.01	0.000379996200038
chr9	50kb	50kb_9_36_130250000_130650000	0.01	0.00000999990000099999
chr9	50kb	50kb_8_28_131400000_131750000	0.01	0.000329996700033
chr9	50kb	50kb_10_45_131800000_132300000	0.01	0.00000999990000099999
chr9	50kb	50kb_5_10_132100000_132300000	0.01	0.0000499995000049999
chr9	50kb	50kb_5_10_131800000_132050000	0.01	0.000469995300047
chr9	50kb	50kb_4_6_131900000_132050000	0.01	0.000039999600004
chr9	10kb	10kb_8_28_14320000_14390000	0.01	0.000179998200018
chr9	10kb	10kb_4_6_14320000_14350000	0.01	0.00000999990000099999
chr9	10kb	10kb_8_28_14170000_14310000	0.01	0.00000999990000099999
chr9	10kb	10kb_14_91_35460000_35590000	0.01	0.00702992970070299
chr9	10kb	10kb_10_45_35460000_35550000	0.01	0.000539994600053999
chr9	10kb	10kb_8_28_35480000_35550000	0.01	0.000109998900011
chr9	10kb	10kb_8_28_33090000_33160000	0.01	0.00000999990000099999
chr9	10kb	10kb_8_28_37130000_37200000	0.01	0.0000799992000079999
chr9	10kb	10kb_16_120_73000000_73160000	0.01	0.00000999990000099999
chr9	10kb	10kb_10_45_73000000_73090000	0.01	0.00000999990000099999
chr9	10kb	10kb_3_3_73000000_73020000	0.01	0.00000999990000099999
chr9	10kb	10kb_7_21_73030000_73090000	0.01	0.000039999600004
chr9	10kb	10kb_13_78_71680000_71800000	0.01	0.000019999800002
chr9	10kb	10kb_8_28_71730000_71800000	0.01	0.00000999990000099999
chr9	10kb	10kb_5_10_5550000_5590000	0.01	0.001849981500185
chr9	10kb	10kb_9_36_27440000_27520000	0.01	0.000429995700043
chr9	10kb	10kb_8_28_21810000_21990000	0.01	0.0000599994000059999
chr9	10kb	10kb_7_21_21560000_21680000	0.01	0.00000999990000099999
chr9	10kb	10kb_4_6_21560000_21680000	0.01	0.000279997200028
chr9	10kb	10kb_3_3_21540000_21790000	0.01	0.00000999990000099999
chr9	10kb	10kb_9_36_75710000_75790000	0.01	0.00000999990000099999
chr9	10kb	10kb_5_10_75730000_75770000	0.01	0.00000999990000099999
chr9	10kb	10kb_4_6_75710000_75790000	0.01	0.00000999990000099999
chr9	10kb	10kb_6_15_86240000_86290000	0.01	0.000119998800012
chr9	10kb	10kb_3_3_86270000_86290000	0.01	0.00000999990000099999
chr9	10kb	10kb_16_120_110200000_111540000	0.01	0.00469995300047
chr9	10kb	10kb_5_10_110200000_110240000	0.01	0.000389996100039
chr9	10kb	10kb_4_6_111300000_111340000	0.01	0.000369996300037
chr9	10kb	10kb_9_36_112730000_112810000	0.01	0.000139998600014
chr9	10kb	10kb_4_6_112780000_112810000	0.01	0.0000499995000049999
chr9	10kb	10kb_5_10_112650000_112940000	0.01	0.000039999600004
chr9	10kb	10kb_8_28_113010000_113090000	0.01	0.0000599994000059999
chr9	10kb	10kb_10_45_124080000_124170000	0.01	0.00000999990000099999
chr9	10kb	10kb_6_15_124080000_124130000	0.01	0.00000999990000099999
chr9	10kb	10kb_5_10_120490000_120530000	0.01	0.0000699993000069999
chr9	10kb	10kb_3_3_90320000_90340000	0.01	0.000569994300056999
chr9	10kb	10kb_14_91_136710000_136840000	0.01	0.002159978400216
chr9	10kb	10kb_8_28_136710000_136780000	0.01	0.003609963900361
chr9	10kb	10kb_4_6_136710000_136740000	0.01	0.001779982200178
chr9	10kb	10kb_3_3_137230000_137250000	0.01	0.000629993700062999
chr9	10kb	10kb_4_6_139480000_139510000	0.01	0.0000499995000049999
chr9	10kb	10kb_3_3_139730000_139750000	0.01	0.000039999600004
chr9	10kb	10kb_2_1_139740000_139750000	0.01	0.00000999990000099999
chr9	10kb	10kb_7_21_130390000_130450000	0.01	0.00000999990000099999
chr9	10kb	10kb_10_45_130250000_130340000	0.01	0.00000999990000099999
chr9	10kb	10kb_7_21_130280000_130340000	0.01	0.00000999990000099999
chr9	10kb	10kb_8_28_131400000_131470000	0.01	0.001749982500175
chr9	10kb	10kb_4_6_132140000_132170000	0.01	0.00000999990000099999
chr9	10kb	10kb_5_10_134500000_134540000	0.01	0.00000999990000099999
chr9	10kb	10kb_3_3_134500000_134520000	0.01	0.0000699993000069999
chr9	5kb	5kb_6_15_14320000_14345000	0.01	0.00000999990000099999
chr9	5kb	5kb_4_6_14320000_14345000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_14320000_14345000	0.01	0.00000999990000099999
chr9	5kb	5kb_5_10_14195000_14315000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_14310000_14315000	0.01	0.00000999990000099999
chr9	5kb	5kb_3_3_15465000_15475000	0.01	0.000109998900011
chr9	5kb	5kb_2_1_15470000_15475000	0.01	0.0000899991000089999
chr9	5kb	5kb_3_3_35680000_35690000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_35680000_35685000	0.01	0.00000999990000099999
chr9	5kb	5kb_7_21_35490000_35520000	0.01	0.000019999800002
chr9	5kb	5kb_6_15_33095000_33120000	0.01	0.00000999990000099999
chr9	5kb	5kb_3_3_33110000_33120000	0.01	0.00000999990000099999
chr9	5kb	5kb_3_3_33155000_33165000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_33160000_33165000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_33225000_33230000	0.01	0.000129998700013
chr9	5kb	5kb_8_28_37170000_37205000	0.01	0.000229997700023
chr9	5kb	5kb_3_3_37195000_37205000	0.01	0.00000999990000099999
chr9	5kb	5kb_4_6_73010000_73025000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_73020000_73025000	0.01	0.00000999990000099999
chr9	5kb	5kb_8_28_73030000_73065000	0.01	0.000019999800002
chr9	5kb	5kb_4_6_73030000_73045000	0.01	0.000039999600004
chr9	5kb	5kb_3_3_71790000_71805000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_71790000_71795000	0.01	0.00000999990000099999
chr9	5kb	5kb_3_3_5550000_5560000	0.01	0.001039989600104
chr9	5kb	5kb_2_1_5555000_5560000	0.01	0.000359996400036
chr9	5kb	5kb_4_6_5610000_5625000	0.01	0.000159998400016
chr9	5kb	5kb_2_1_5620000_5625000	0.01	0.000109998900011
chr9	5kb	5kb_2_1_27520000_27525000	0.01	0.000219997800022
chr9	5kb	5kb_3_3_21485000_21495000	0.01	0.000019999800002
chr9	5kb	5kb_2_1_21490000_21495000	0.01	0.000019999800002
chr9	5kb	5kb_2_1_21680000_21685000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_21550000_21555000	0.01	0.00000999990000099999
chr9	5kb	5kb_6_15_109625000_109650000	0.01	0.000029999700003
chr9	5kb	5kb_4_6_107720000_107735000	0.01	0.000619993800061999
chr9	5kb	5kb_2_1_101010000_101015000	0.01	0.000339996600034
chr9	5kb	5kb_2_1_75770000_75775000	0.01	0.000489995100048999
chr9	5kb	5kb_3_3_75725000_75785000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_75780000_75785000	0.01	0.00000999990000099999
chr9	5kb	5kb_11_55_79160000_79215000	0.01	0.0000999990000099999
chr9	5kb	5kb_6_15_79160000_79190000	0.01	0.00000999990000099999
chr9	5kb	5kb_4_6_79175000_79190000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_79185000_79190000	0.01	0.00000999990000099999
chr9	5kb	5kb_4_6_80930000_80945000	0.01	0.0000499995000049999
chr9	5kb	5kb_3_3_80935000_80945000	0.01	0.000279997200028
chr9	5kb	5kb_2_1_80935000_80940000	0.01	0.000209997900021
chr9	5kb	5kb_3_3_86285000_86295000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_86285000_86290000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_117350000_117355000	0.01	0.00049999500005
chr9	5kb	5kb_2_1_117125000_117130000	0.01	0.000679993200067999
chr9	5kb	5kb_3_3_114815000_114825000	0.01	0.0000799992000079999
chr9	5kb	5kb_6_15_111300000_111325000	0.01	0.000109998900011
chr9	5kb	5kb_3_3_111300000_111310000	0.01	0.000289997100029
chr9	5kb	5kb_2_1_111305000_111310000	0.01	0.0000799992000079999
chr9	5kb	5kb_9_36_112525000_112565000	0.01	0.000389996100039
chr9	5kb	5kb_4_6_112930000_112945000	0.01	0.000209997900021
chr9	5kb	5kb_2_1_112930000_112935000	0.01	0.000119998800012
chr9	5kb	5kb_15_105_113010000_113095000	0.01	0.000149998500015
chr9	5kb	5kb_7_21_113010000_113045000	0.01	0.000039999600004
chr9	5kb	5kb_2_1_113010000_113015000	0.01	0.000039999600004
chr9	5kb	5kb_3_3_124080000_124090000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_124085000_124090000	0.01	0.00000999990000099999
chr9	5kb	5kb_4_6_120490000_120505000	0.01	0.000039999600004
chr9	5kb	5kb_2_1_120490000_120495000	0.01	0.0000899991000089999
chr9	5kb	5kb_8_28_100750000_100785000	0.01	0.00000999990000099999
chr9	5kb	5kb_5_10_100765000_100785000	0.01	0.00000999990000099999
chr9	5kb	5kb_3_3_100765000_100775000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_100770000_100775000	0.01	0.00000999990000099999
chr9	5kb	5kb_4_6_97620000_97665000	0.01	0.000149998500015
chr9	5kb	5kb_3_3_97620000_97630000	0.01	0.0000699993000069999
chr9	5kb	5kb_2_1_97625000_97630000	0.01	0.000349996500035
chr9	5kb	5kb_4_6_95880000_95895000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_95880000_95885000	0.01	0.000019999800002
chr9	5kb	5kb_4_6_90330000_90345000	0.01	0.000019999800002
chr9	5kb	5kb_2_1_90340000_90345000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_137260000_137265000	0.01	0.000139998600014
chr9	5kb	5kb_2_1_139820000_139825000	0.01	0.000039999600004
chr9	5kb	5kb_4_6_129480000_129495000	0.01	0.0000599994000059999
chr9	5kb	5kb_2_1_129480000_129485000	0.01	0.000019999800002
chr9	5kb	5kb_6_15_130430000_130455000	0.01	0.00000999990000099999
chr9	5kb	5kb_3_3_130430000_130440000	0.01	0.00000999990000099999
chr9	5kb	5kb_3_3_130280000_130290000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_130280000_130285000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_131665000_131670000	0.01	0.000029999700003
chr9	5kb	5kb_2_1_131445000_131450000	0.01	0.0000699993000069999
chr9	5kb	5kb_5_10_132155000_132175000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_132170000_132175000	0.01	0.00000999990000099999
chr9	5kb	5kb_5_10_132250000_132270000	0.01	0.001529984700153
chr9	5kb	5kb_2_1_132250000_132255000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_35110000_35115000	0.01	0.003139968600314
chr9	5kb	5kb_8_28_33290000_33325000	0.01	0.000829991700082999
chr9	5kb	5kb_2_1_5490000_5495000	0.01	0.000279997200028
chr9	5kb	5kb_4_6_21980000_21995000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_20220000_20225000	0.01	0.003249967500325
chr9	5kb	5kb_2_1_21670000_21675000	0.01	0.003049969500305
chr9	5kb	5kb_3_3_4785000_4795000	0.01	0.002309976900231
chr9	5kb	5kb_3_3_87315000_87325000	0.01	0.000839991600083999
chr9	5kb	5kb_2_1_96210000_96215000	0.01	0.000609993900060999
chr9	5kb	5kb_3_3_96325000_96335000	0.01	0.003209967900321
chr9	5kb	5kb_8_28_107620000_107655000	0.01	0.002229977700223
chr9	5kb	5kb_3_3_107820000_107830000	0.01	0.000369996300037
chr9	5kb	5kb_6_15_103170000_103195000	0.01	0.000209997900021
chr9	5kb	5kb_5_10_75730000_75750000	0.01	0.00000999990000099999
chr9	5kb	5kb_2_1_117970000_117975000	0.01	0.000319996800032
chr9	5kb	5kb_2_1_115910000_115915000	0.01	0.001779982200178
chr9	5kb	5kb_5_10_110225000_110245000	0.01	0.000039999600004
chr9	5kb	5kb_4_6_112780000_112795000	0.01	0.002109978900211
chr9	5kb	5kb_3_3_118700000_118710000	0.01	0.000269997300027
chr9	5kb	5kb_3_3_136735000_136745000	0.01	0.000039999600004
chr9	5kb	5kb_3_3_137245000_137255000	0.01	0.001039989600104
chr9	5kb	5kb_2_1_137530000_137535000	0.01	0.001949980500195
chr9	5kb	5kb_4_6_138780000_138795000	0.01	0.000379996200038
chr9	5kb	5kb_6_15_139490000_139515000	0.01	0.000019999800002
chr9	5kb	5kb_2_1_139740000_139745000	0.01	0.000029999700003
chr9	5kb	5kb_5_10_128000000_128020000	0.01	0.00000999990000099999
chr9	5kb	5kb_7_21_131900000_131930000	0.01	0.000259997400026
chr9	5kb	5kb_4_6_134510000_134525000	0.01	0.00000999990000099999
chr10	500kb	500kb_27_351_3500000_37000000	0.01	0.00000999990000099999
chr10	500kb	500kb_6_15_3500000_13500000	0.01	0.00000999990000099999
chr10	500kb	500kb_21_210_27000000_37000000	0.01	0.00000999990000099999
chr10	500kb	500kb_11_55_98500000_105500000	0.01	0.00000999990000099999
chr10	500kb	500kb_12_66_70000000_75500000	0.01	0.00000999990000099999
chr10	100kb	100kb_32_496_32100000_35200000	0.01	0.00000999990000099999
chr10	100kb	100kb_17_136_111500000_114100000	0.01	0.00000999990000099999
chr10	100kb	100kb_17_136_120000000_121600000	0.01	0.00000999990000099999
chr10	100kb	100kb_9_36_101500000_105900000	0.01	0.00000999990000099999
chr10	100kb	100kb_41_819_71900000_75900000	0.01	0.00000999990000099999
chr10	100kb	100kb_20_190_71900000_73800000	0.01	0.00000999990000099999
chr10	100kb	100kb_21_210_73900000_75900000	0.01	0.000029999700003
chr10	50kb	50kb_4_6_7900000_8050000	0.01	0.00000999990000099999
chr10	50kb	50kb_5_10_5450000_5650000	0.01	0.00000999990000099999
chr10	50kb	50kb_20_190_3850000_4800000	0.01	0.00000999990000099999
chr10	50kb	50kb_9_36_4400000_4800000	0.01	0.0000799992000079999
chr10	50kb	50kb_3_3_4700000_4800000	0.01	0.00000999990000099999
chr10	50kb	50kb_11_55_3850000_4350000	0.01	0.00000999990000099999
chr10	50kb	50kb_4_6_3500000_3800000	0.01	0.00000999990000099999
chr10	50kb	50kb_2_1_28800000_28850000	0.01	0.00000999990000099999
chr10	50kb	50kb_2_1_27050000_27100000	0.01	0.0000599994000059999
chr10	50kb	50kb_2_1_27400000_27450000	0.01	0.0000699993000069999
chr10	50kb	50kb_16_120_33600000_34350000	0.01	0.0000999990000099999
chr10	50kb	50kb_9_36_33600000_34000000	0.01	0.00000999990000099999
chr10	50kb	50kb_6_15_33300000_33550000	0.01	0.000589994100058999
chr10	50kb	50kb_4_6_32300000_32450000	0.01	0.00000999990000099999
chr10	50kb	50kb_2_1_33200000_33250000	0.01	0.00000999990000099999
chr10	50kb	50kb_9_36_53950000_54350000	0.01	0.00000999990000099999
chr10	50kb	50kb_5_10_54050000_54250000	0.01	0.00000999990000099999
chr10	50kb	50kb_6_15_112050000_112300000	0.01	0.00000999990000099999
chr10	50kb	50kb_3_3_120800000_120900000	0.01	0.00000999990000099999
chr10	50kb	50kb_3_3_121300000_121400000	0.01	0.00000999990000099999
chr10	50kb	50kb_5_10_129700000_129900000	0.01	0.00000999990000099999
chr10	50kb	50kb_3_3_64300000_64550000	0.01	0.0000499995000049999
chr10	50kb	50kb_5_10_104150000_104400000	0.01	0.000209997900021
chr10	50kb	50kb_5_10_105650000_105850000	0.01	0.00000999990000099999
chr10	50kb	50kb_3_3_105650000_105750000	0.01	0.00000999990000099999
