chromosome	name	p_value
chr6	10kb_22_231_161280000_161510000	0.0337966203379662
chr6	10kb_29_406_163550000_163830000	0.0032996700329967
chr6	10kb_16_120_163840000_163990000	0.0001999800019998
chr6	10kb_15_105_166500000_166640000	0.0114988501149885
chr6	10kb_11_55_169290000_169390000	0.0126987301269873
chr6	5kb_9_36_159410000_159450000	0.0005999400059994
chr6	5kb_31_465_159080000_159405000	9.999000099990002e-05
chr6	5kb_35_595_159210000_159385000	9.999000099990002e-05
chr6	5kb_22_231_160390000_160495000	0.0108989101089891
chr6	10kb_8_28_160100000_160170000	9.999000099990002e-05
chr6	5kb_20_190_157000000_157095000	9.999000099990002e-05
chr6	5kb_27_350_157220000_157350000	0.0002999700029997
chr6	5kb_23_253_158180000_158320000	0.0332966703329667
chr6	10kb_6_15_158150000_158270000	0.0007999200079992
chr6	5kb_6_15_105400000_105425000	0.0001999800019998
chr6	10kb_20_190_111800000_111990000	0.0076992300769923
chr6	10kb_11_55_110390000_110490000	9.999000099990002e-05
chr6	10kb_22_231_110500000_110710000	0.0072992700729927
chr6	10kb_13_78_116450000_116570000	0.0034996500349965
chr6	5kb_21_210_114075000_114175000	0.0037996200379962
chr6	5kb_8_28_114180000_114215000	9.999000099990002e-05
chr6	10kb_11_55_117900000_118000000	0.0437956204379562
chr6	5kb_8_28_119210000_119245000	0.0004999500049995
chr6	10kb_70_2415_121650000_122350000	0.0010998900109989
chr6	10kb_14_91_122650000_122780000	0.0020997900209979
chr6	10kb_16_120_125280000_125430000	0.0002999700029997
chr6	10kb_7_21_126600000_126660000	0.0121987801219878
chr6	5kb_15_105_123080000_123150000	0.0052994700529947
chr6	5kb_19_171_142590000_142680000	0.0055994400559944
chr6	10kb_42_861_139690000_140100000	0.0098990100989901
chr6	10kb_36_630_132240000_132590000	9.999000099990002e-05
chr6	5kb_7_21_73330000_73360000	0.0073992600739926
chr6	5kb_11_55_76430000_76480000	0.0477952204779522
chr6	5kb_12_66_76310000_76370000	0.0003999600039996
chr6	10kb_38_703_82920000_83310000	9.999000099990002e-05
chr6	5kb_8_28_47425000_47460000	0.0042995700429957
chr6	5kb_15_105_47090000_47265000	0.0300969903009699
chr6	10kb_29_406_64280000_64590000	9.999000099990002e-05
chr6	5kb_8_28_108850000_109155000	0.0003999600039996
chr6	5kb_12_66_107770000_107825000	0.0054994500549945
chr6	5kb_3_3_108525000_108535000	0.0002999700029997
chr6	10kb_38_703_41320000_41690000	0.0098990100989901
chr6	10kb_23_253_36370000_36590000	0.005999400059994
chr6	10kb_26_325_36600000_36850000	0.0047995200479952
chr6	10kb_44_946_36860000_37290000	0.0447955204479552
chr6	5kb_14_91_44330000_44395000	0.0102989701029897
chr6	5kb_13_78_45390000_45450000	0.0237976202379762
chr6	10kb_21_210_45180000_45380000	0.0028997100289971
chr6	10kb_19_171_44060000_44240000	9.999000099990002e-05
chr6	10kb_65_2078_42050000_42790000	0.0041995800419958
chr6	5kb_30_435_42850000_43005000	0.0361963803619638
chr6	5kb_40_779_42995000_43195000	0.0125987401259874
chr6	50kb_5_10_35200000_35450000	0.0033996600339966
chr6	50kb_12_66_32800000_33350000	9.999000099990002e-05
chr6	50kb_10_45_31150000_31600000	9.999000099990002e-05
chr6	50kb_12_66_30500000_31100000	9.999000099990002e-05
chr6	10kb_15_105_34650000_34790000	0.0004999500049995
chr6	10kb_29_406_26000000_26280000	9.999000099990002e-05
chr6	10kb_7_21_27780000_27840000	0.0005999400059994
chr6	5kb_25_300_3125000_3245000	0.0368963103689631
chr6	5kb_16_120_2990000_3065000	0.0001999800019998
chr6	5kb_48_1125_2750000_2985000	9.999000099990002e-05
chr6	5kb_19_171_3295000_3385000	0.0423957604239576
chr6	5kb_15_105_7315000_7395000	0.0353964603539646
chr6	5kb_11_55_7260000_7310000	0.0101989801019898
chr6	5kb_34_561_7085000_7255000	0.0057994200579942
chr6	5kb_18_153_7000000_7095000	0.0378962103789621
chr6	5kb_11_55_7495000_7545000	0.0001999800019998
chr6	5kb_12_66_7400000_7580000	9.999000099990002e-05
chr6	5kb_10_45_3995000_4045000	9.999000099990002e-05
chr6	10kb_20_190_20340000_20530000	0.0126987301269873
chr6	10kb_14_91_20200000_20330000	0.005999400059994
chr6	10kb_15_105_20850000_20990000	0.0363963603639636
chr6	5kb_10_45_18395000_18440000	0.0031996800319968
chr6	5kb_32_496_10510000_10670000	0.0282971702829717
chr6	10kb_8_28_24710000_24810000	9.999000099990002e-05
chr6	10kb_17_136_18130000_18290000	9.999000099990002e-05
chr6	5kb_23_253_17650000_17760000	9.999000099990002e-05
chr6	10kb_11_55_16180000_16280000	0.0007999200079992
chr6	10kb_13_78_13620000_13740000	9.999000099990002e-05
chr6	10kb_50_1225_14740000_15240000	9.999000099990002e-05
chr6	10kb_25_300_15250000_15490000	9.999000099990002e-05
chr6	10kb_31_465_14440000_14760000	0.0121987801219878
chr6	10kb_34_561_14100000_14430000	0.0002999700029997
chr6	5kb_4_6_86300000_86315000	0.024997500249975
chr6	5kb_6_15_87875000_87900000	0.0093990600939906
chr6	5kb_3_3_87950000_87960000	0.0266973302669733
chr6	10kb_30_435_79840000_80420000	0.0001999800019998
chr6	5kb_2_1_79570000_79575000	9.999000099990002e-05
chr6	5kb_2_1_74160000_74165000	0.0193980601939806
chr6	5kb_5_10_74265000_74285000	0.0200979902009799
chr6	5kb_8_28_74225000_74260000	9.999000099990002e-05
chr6	5kb_3_3_74290000_74300000	0.0200979902009799
chr6	5kb_1_0_74405000_74405000	0.002999700029997
chr6	5kb_7_21_72250000_72290000	0.0366963303669633
chr6	5kb_2_1_112360000_112365000	0.0028997100289971
chr6	5kb_12_66_134635000_134695000	0.0468953104689531
chr6	10kb_8_28_131600000_131690000	0.0264973502649735
chr6	10kb_8_28_131520000_131590000	0.0417958204179582
chr6	5kb_5_10_123885000_123905000	0.0043995600439956
chr6	5kb_22_231_143160000_143265000	9.999000099990002e-05
chr6	5kb_3_3_107430000_107440000	0.0393960603939606
chr6	5kb_16_120_99830000_99905000	0.0022997700229977
chr6	10kb_3_3_94120000_94140000	0.0354964503549645
chr6	5kb_6_15_90770000_90795000	0.0112988701129887
chr6	5kb_4_6_90885000_90900000	0.0246975302469753
chr6	5kb_9_36_89785000_89825000	0.0027997200279972
chr6	5kb_3_3_51275000_51285000	0.0065993400659934
chr6	5kb_4_6_56480000_56495000	9.999000099990002e-05
chr6	10kb_8_28_56630000_56700000	0.0137986201379862
chr6	5kb_14_91_56750000_56815000	0.0005999400059994
chr6	5kb_3_3_56295000_56305000	0.0003999600039996
chr6	5kb_4_6_56375000_56390000	0.0476952304769523
chr6	5kb_3_3_56395000_56405000	9.999000099990002e-05
chr6	5kb_3_3_46075000_46095000	0.0037996200379962
chr6	5kb_3_3_37815000_37825000	0.0132986701329867
chr6	5kb_2_1_37780000_37785000	9.999000099990002e-05
chr6	5kb_5_10_46435000_46455000	0.0216978302169783
chr6	5kb_3_3_47535000_47545000	0.0178982101789821
chr6	5kb_1_0_35995000_35995000	0.007999200079992
chr6	10kb_9_36_11530000_12290000	0.0302969703029697
chr6	5kb_20_190_12300000_12395000	0.0022997700229977
chr6	5kb_32_494_11860000_12025000	9.999000099990002e-05
chr6	5kb_2_1_13300000_13305000	0.0008999100089991
chr6	5kb_24_276_12900000_13015000	0.0281971802819718
chr6	5kb_3_3_6665000_6675000	0.0075992400759924
chr6	5kb_22_231_6800000_6910000	0.0005999400059994
chr6	5kb_5_10_4755000_4775000	0.0378962103789621
chr6	5kb_6_15_21075000_21100000	0.005999400059994
chr6	5kb_6_15_21570000_21595000	9.999000099990002e-05
chr6	5kb_11_55_21755000_21805000	0.0284971502849715
chr6	5kb_16_120_21675000_21750000	0.0157984201579842
chr6	5kb_8_28_21635000_21670000	0.0003999600039996
chr6	5kb_14_91_151700000_151765000	0.0164983501649835
chr6	5kb_7_21_154815000_154845000	0.0154984501549845
chr6	5kb_11_55_151645000_151695000	9.999000099990002e-05
chr6	5kb_5_10_149860000_149880000	0.0054994500549945
chr6	5kb_24_276_148660000_148775000	0.0005999400059994
chr6	10kb_40_780_144850000_145240000	9.999000099990002e-05
chr6	5kb_18_153_144000000_144090000	0.0007999200079992
chr6	5kb_29_406_144650000_144790000	0.0035996400359964
chr6	5kb_23_253_144540000_144795000	9.999000099990002e-05
chr6	5kb_23_253_139245000_139365000	0.0046995300469953
chr6	10kb_8_28_139350000_139430000	0.0348965103489651
chr6	5kb_19_171_138760000_138850000	0.0151984801519848
chr6	5kb_8_28_138720000_138755000	0.0011998800119988
chr6	5kb_11_55_138855000_138905000	0.0311968803119688
chr6	5kb_8_28_138910000_138945000	0.0413958604139586
chr6	10kb_9_36_138340000_138420000	9.999000099990002e-05
chr6	5kb_5_10_137220000_137240000	0.0280971902809719
chr6	5kb_14_91_138115000_138180000	0.0472952704729527
chr6	5kb_7_21_160735000_160765000	0.0211978802119788
chr6	5kb_7_21_161840000_161875000	0.008999100089991
chr6	5kb_23_253_161280000_161410000	0.0001999800019998
chr6	5kb_19_171_161675000_161765000	0.0042995700429957
chr6	5kb_12_66_166030000_166095000	0.0174982501749825
chr6	5kb_35_595_163645000_163835000	9.999000099990002e-05
chr6	10kb_10_45_163860000_163950000	0.0004999500049995
chr6	10kb_6_15_163840000_163990000	0.0432956704329567
chr6	5kb_18_153_166560000_166645000	0.005999400059994
chr6	5kb_14_91_169290000_169355000	0.0193980601939806
chr6	5kb_37_665_169425000_169745000	0.0352964703529647
chr6	5kb_5_10_159525000_159545000	0.0166983301669833
chr6	5kb_3_3_159410000_159420000	0.0008999100089991
chr6	5kb_22_231_159125000_159405000	9.999000099990002e-05
chr6	5kb_20_190_159210000_159310000	9.999000099990002e-05
chr6	5kb_15_105_159315000_159385000	0.0325967403259674
chr6	5kb_15_105_158645000_158715000	0.003999600039996
chr6	5kb_12_66_160390000_160445000	0.0068993100689931
chr6	5kb_7_21_160180000_160210000	0.0154984501549845
chr6	5kb_10_45_160100000_160145000	9.999000099990002e-05
chr6	5kb_12_66_157040000_157095000	9.999000099990002e-05
chr6	5kb_12_66_157100000_157155000	0.0177982201779822
chr6	5kb_16_120_157275000_157350000	9.999000099990002e-05
chr6	5kb_13_78_158250000_158320000	0.0457954204579542
chr6	5kb_6_15_158210000_158275000	0.0018998100189981
chr6	5kb_2_1_91000000_91005000	0.0255974402559744
chr6	5kb_4_6_91145000_91160000	0.0105989401059894
chr6	10kb_13_78_105260000_105390000	0.0281971802819718
chr6	5kb_6_15_106790000_106815000	0.0257974202579742
chr6	10kb_41_820_106290000_106740000	0.0298970102989701
chr6	5kb_2_1_105400000_105405000	9.999000099990002e-05
chr6	5kb_21_210_111800000_111900000	0.0088991100889911
chr6	10kb_5_10_110390000_110430000	9.999000099990002e-05
chr6	5kb_24_275_110500000_110615000	0.0006999300069993
chr6	10kb_6_15_116520000_116570000	0.0025997400259974
chr6	5kb_10_45_114130000_114175000	0.0010998900109989
chr6	5kb_4_6_114180000_114195000	9.999000099990002e-05
chr6	5kb_4_6_119210000_119225000	9.999000099990002e-05
chr6	10kb_43_903_121710000_122150000	0.0027997200279972
chr6	10kb_8_28_122710000_122780000	0.0011998800119988
chr6	10kb_6_15_120550000_120600000	0.0140985901409859
chr6	5kb_17_136_125280000_125360000	0.0015998400159984
chr6	5kb_15_105_125365000_125435000	0.0163983601639836
chr6	10kb_4_6_126600000_126630000	0.0428957104289571
chr6	10kb_18_153_124120000_124300000	0.0280971902809719
chr6	5kb_7_21_123080000_123110000	0.0020997900209979
chr6	5kb_9_36_142590000_142630000	0.0166983301669833
chr6	10kb_22_231_139690000_139900000	0.0008999100089991
chr6	10kb_24_276_132250000_132480000	9.999000099990002e-05
chr6	10kb_28_378_136600000_136880000	0.0098990100989901
chr6	10kb_15_105_127610000_127750000	0.0013998600139986
chr6	5kb_20_190_129925000_130030000	0.0463953604639536
chr6	5kb_5_10_72585000_72605000	0.0317968203179682
chr6	5kb_5_10_73385000_73405000	0.0384961503849615
chr6	5kb_4_6_73330000_73345000	0.004999500049995
chr6	5kb_9_36_75950000_75990000	0.0163983601639836
chr6	5kb_5_10_76310000_76330000	9.999000099990002e-05
chr6	5kb_5_10_90375000_90395000	0.0152984701529847
chr6	5kb_2_1_90365000_90370000	0.0194980501949805
chr6	5kb_9_36_90030000_90070000	0.023997600239976
chr6	10kb_17_136_82920000_83310000	9.999000099990002e-05
chr6	5kb_3_3_83925000_83935000	0.0198980101989801
chr6	10kb_11_55_84110000_84210000	0.016998300169983
chr6	5kb_4_6_47445000_47460000	0.0004999500049995
chr6	5kb_6_15_47240000_47265000	0.0101989801019898
chr6	5kb_6_15_71850000_71875000	0.0202979702029797
chr6	10kb_20_190_64280000_64470000	9.999000099990002e-05
chr6	5kb_3_3_109480000_109705000	0.0362963703629637
chr6	5kb_13_78_109635000_109695000	0.0122987701229877
chr6	5kb_5_10_108865000_109155000	0.0003999600039996
chr6	5kb_1_0_109415000_109415000	0.0360963903609639
chr6	5kb_5_10_107805000_107825000	0.047995200479952
chr6	5kb_7_21_107770000_107800000	0.0372962703729627
chr6	5kb_2_1_108530000_108535000	0.0001999800019998
chr6	5kb_5_10_108255000_108275000	0.0014998500149985
chr6	5kb_46_1035_41340000_41565000	0.0153984601539846
chr6	10kb_9_36_36510000_36590000	0.0004999500049995
chr6	5kb_25_300_36600000_36720000	0.0005999400059994
chr6	10kb_19_171_36990000_37170000	9.999000099990002e-05
chr6	5kb_6_15_44330000_44355000	0.0105989401059894
chr6	5kb_6_15_45390000_45415000	0.0053994600539946
chr6	10kb_11_55_45280000_45380000	0.0002999700029997
chr6	5kb_25_300_44125000_44245000	9.999000099990002e-05
chr6	5kb_13_78_44060000_44120000	0.014998500149985
chr6	5kb_14_91_43480000_43545000	0.0044995500449955
chr6	10kb_41_820_42050000_42550000	0.0227977202279772
chr6	10kb_24_276_42560000_42790000	0.0498950104989501
chr6	5kb_12_66_42850000_42905000	0.0364963503649635
chr6	5kb_28_378_42995000_43135000	0.000999900009999
chr6	5kb_38_701_35260000_35495000	0.0031996800319968
chr6	10kb_15_105_34400000_34640000	0.0366963303669633
chr6	10kb_10_45_34200000_34290000	9.999000099990002e-05
chr6	10kb_14_91_33260000_33390000	9.999000099990002e-05
chr6	10kb_46_1035_32800000_33250000	9.999000099990002e-05
chr6	10kb_19_171_31460000_31640000	9.999000099990002e-05
chr6	10kb_21_210_30500000_30700000	9.999000099990002e-05
chr6	5kb_15_105_34725000_34795000	0.0281971802819718
chr6	5kb_15_105_34650000_34720000	0.0052994700529947
chr6	10kb_10_45_34300000_34390000	0.0012998700129987
chr6	10kb_16_120_26130000_26280000	9.999000099990002e-05
chr6	10kb_13_78_26000000_26120000	0.0050994900509949
chr6	5kb_10_45_27800000_27845000	0.0011998800119988
chr6	10kb_6_15_29570000_29630000	9.999000099990002e-05
chr6	10kb_19_171_30180000_30360000	0.0024997500249975
chr6	5kb_10_45_30000000_30045000	0.0176982301769823
chr6	5kb_11_55_3155000_3205000	0.0327967203279672
chr6	5kb_7_21_2990000_3065000	0.0002999700029997
chr6	5kb_18_153_2750000_2835000	0.0324967503249675
chr6	5kb_30_435_2840000_2985000	9.999000099990002e-05
chr6	5kb_9_36_7315000_7355000	0.0040995900409959
chr6	5kb_6_15_7285000_7310000	0.0045995400459954
chr6	5kb_17_136_7085000_7170000	9.999000099990002e-05
chr6	5kb_8_28_7050000_7095000	0.0440955904409559
chr6	5kb_5_10_7525000_7545000	0.0002999700029997
chr6	5kb_7_21_7550000_7580000	9.999000099990002e-05
chr6	5kb_21_210_3740000_3840000	0.0387961203879612
chr6	5kb_6_15_4020000_4045000	9.999000099990002e-05
chr6	5kb_4_6_3995000_4015000	0.0031996800319968
chr6	5kb_13_78_20340000_20400000	0.0018998100189981
chr6	5kb_17_136_20200000_20280000	0.0016998300169983
chr6	10kb_6_15_20850000_20900000	0.0371962803719628
chr6	5kb_4_6_18395000_18410000	0.0018998100189981
chr6	5kb_41_817_10235000_10445000	0.0266973302669733
chr6	5kb_17_136_10510000_10590000	0.0157984201579842
chr6	5kb_29_406_11240000_11380000	0.0448955104489551
chr6	5kb_26_325_24580000_24705000	0.0081991800819918
chr6	10kb_6_15_24710000_24760000	9.999000099990002e-05
chr6	10kb_7_21_18230000_18290000	9.999000099990002e-05
chr6	5kb_12_66_17705000_17760000	9.999000099990002e-05
chr6	5kb_11_55_17000000_17050000	0.0097990200979902
chr6	5kb_12_66_16230000_16285000	0.0002999700029997
chr6	5kb_10_45_13700000_13745000	9.999000099990002e-05
chr6	5kb_44_946_14740000_14970000	0.0336966303369663
chr6	5kb_56_1539_14960000_15245000	9.999000099990002e-05
chr6	5kb_30_435_15250000_15395000	9.999000099990002e-05
chr6	5kb_20_190_15400000_15495000	9.999000099990002e-05
chr6	10kb_15_105_14600000_14760000	0.0068993100689931
chr6	5kb_47_1080_14205000_14435000	9.999000099990002e-05
chr6	5kb_2_1_86300000_86305000	0.0187981201879812
chr6	5kb_2_1_86350000_86355000	0.0426957304269573
chr6	5kb_1_0_87830000_87830000	0.0422957704229577
chr6	5kb_3_3_87875000_87885000	0.0277972202779722
chr6	5kb_5_10_80655000_80675000	0.0338966103389661
chr6	10kb_15_105_79770000_79940000	0.00999900009999
chr6	10kb_18_153_80210000_80420000	9.999000099990002e-05
chr6	5kb_2_1_79920000_79925000	0.0084991500849915
chr6	5kb_3_3_74275000_74285000	0.0072992700729927
chr6	5kb_4_6_74225000_74240000	9.999000099990002e-05
chr6	5kb_1_0_74290000_74290000	0.0408959104089591
chr6	5kb_2_1_74090000_74095000	0.006999300069993
chr6	5kb_5_10_72270000_72290000	0.0207979202079792
chr6	5kb_1_0_118895000_118895000	9.999000099990002e-05
chr6	5kb_6_15_134635000_134665000	0.0280971902809719
chr6	5kb_8_28_131600000_131635000	0.0090990900909909
chr6	5kb_2_1_123885000_123890000	0.0002999700029997
chr6	5kb_11_55_126300000_126350000	0.0291970802919708
chr6	5kb_11_55_143160000_143210000	0.0043995600439956
chr6	5kb_11_55_143215000_143265000	9.999000099990002e-05
chr6	5kb_2_1_107435000_107440000	0.0348965103489651
chr6	5kb_9_36_99830000_99870000	0.0003999600039996
chr6	5kb_9_36_96460000_96510000	0.0427957204279572
chr6	5kb_2_1_94120000_94125000	0.007999200079992
chr6	5kb_12_66_94480000_94535000	0.0164983501649835
chr6	5kb_3_3_90770000_90780000	0.0168983101689831
chr6	5kb_4_6_89785000_89800000	0.0012998700129987
chr6	5kb_13_78_88350000_88410000	0.008999100089991
chr6	5kb_1_0_51275000_51275000	0.0011998800119988
chr6	5kb_8_28_52380000_52415000	0.0016998300169983
chr6	5kb_2_1_53225000_53230000	0.0038996100389961
chr6	5kb_2_1_56480000_56485000	9.999000099990002e-05
chr6	5kb_2_1_56490000_56495000	9.999000099990002e-05
chr6	5kb_2_1_56510000_56515000	0.0146985301469853
chr6	5kb_13_78_56630000_56705000	0.0097990200979902
chr6	5kb_9_36_56775000_56815000	0.0003999600039996
chr6	5kb_2_1_56295000_56300000	0.0001999800019998
chr6	5kb_2_1_56385000_56390000	0.0148985101489851
chr6	5kb_2_1_56400000_56405000	9.999000099990002e-05
chr6	5kb_1_0_46095000_46095000	0.0030996900309969
chr6	10kb_5_10_44890000_44940000	0.0215978402159784
chr6	5kb_2_1_37820000_37825000	0.005999400059994
chr6	5kb_1_0_47545000_47545000	0.0023997600239976
chr6	5kb_2_1_27435000_27440000	0.0022997700229977
chr6	10kb_3_3_11530000_12290000	0.015998400159984
chr6	5kb_11_55_12300000_12350000	0.0104989501049895
chr6	5kb_18_152_11940000_12025000	9.999000099990002e-05
chr6	5kb_5_10_13375000_13395000	0.0377962203779622
chr6	5kb_5_10_12735000_12765000	0.0001999800019998
chr6	5kb_13_78_12955000_13015000	0.0087991200879912
chr6	5kb_1_0_9035000_9035000	0.0384961503849615
chr6	5kb_2_1_6670000_6675000	0.0032996700329967
chr6	5kb_2_1_6655000_6660000	0.0065993400659934
chr6	5kb_11_55_6800000_6855000	0.0013998600139986
chr6	5kb_6_15_6745000_6770000	0.0254974502549745
chr6	5kb_8_28_6680000_6715000	0.0044995500449955
chr6	5kb_4_6_4800000_4815000	0.0238976102389761
chr6	5kb_2_1_4770000_4775000	0.025997400259974
chr6	5kb_1_0_19835000_19835000	0.0315968403159684
chr6	5kb_4_6_21140000_21155000	0.0221977802219778
chr6	5kb_3_3_21090000_21100000	0.0012998700129987
chr6	5kb_2_1_21590000_21595000	9.999000099990002e-05
chr6	5kb_4_6_21570000_21585000	9.999000099990002e-05
chr6	5kb_4_6_21365000_21380000	0.0126987301269873
chr6	5kb_5_10_21755000_21775000	0.0396960303969603
chr6	5kb_8_28_21715000_21750000	0.0133986601339866
chr6	5kb_3_3_21660000_21670000	0.0003999600039996
chr6	5kb_3_3_24485000_24495000	0.0194980501949805
chr6	5kb_3_3_155500000_155510000	0.0205979402059794
chr6	5kb_5_10_155315000_155335000	0.0341965803419658
chr6	5kb_7_21_151700000_151730000	9.999000099990002e-05
chr6	5kb_4_6_154815000_154830000	0.0123987601239876
chr6	5kb_7_21_154535000_154565000	0.0313968603139686
chr6	5kb_7_21_151560000_151590000	0.0202979702029797
chr6	5kb_6_15_151670000_151695000	9.999000099990002e-05
chr6	5kb_2_1_149860000_149865000	0.0035996400359964
chr6	5kb_13_78_149580000_149655000	0.0194980501949805
chr6	5kb_10_45_148660000_148705000	9.999000099990002e-05
chr6	10kb_23_253_144860000_145090000	9.999000099990002e-05
chr6	5kb_9_36_144000000_144040000	0.0177982201779822
chr6	5kb_9_36_144045000_144090000	0.0250974902509749
chr6	5kb_16_120_144650000_144725000	9.999000099990002e-05
chr6	5kb_10_45_144600000_144645000	9.999000099990002e-05
chr6	5kb_11_55_139305000_139365000	0.0015998400159984
chr6	5kb_7_21_139350000_139390000	0.0051994800519948
chr6	5kb_3_3_139000000_139010000	0.042995700429957
chr6	5kb_8_28_138815000_138850000	0.002999700029997
chr6	5kb_5_10_138720000_138740000	9.999000099990002e-05
chr6	5kb_6_15_138855000_138880000	0.0005999400059994
chr6	5kb_5_10_138910000_138930000	0.0183981601839816
chr6	5kb_9_36_138385000_138425000	9.999000099990002e-05
chr6	5kb_6_15_138020000_138265000	0.0274972502749725
chr6	5kb_3_3_160755000_160765000	0.0143985601439856
chr6	5kb_4_6_161855000_161875000	0.0024997500249975
chr6	5kb_11_55_161360000_161410000	9.999000099990002e-05
chr6	5kb_9_36_161675000_161715000	0.0005999400059994
chr6	5kb_7_21_166055000_166095000	0.0302969703029697
chr6	5kb_8_28_164360000_164395000	0.03999600039996
chr6	5kb_18_153_163750000_163835000	9.999000099990002e-05
chr6	5kb_10_45_163860000_163905000	0.0006999300069993
chr6	5kb_4_6_163840000_163855000	0.0237976202379762
chr6	5kb_6_15_167630000_167795000	0.0294970502949705
chr6	5kb_7_21_166560000_166590000	0.0027997200279972
chr6	5kb_7_21_167380000_167410000	0.0007999200079992
chr6	5kb_10_45_170100000_170145000	0.003999600039996
chr6	5kb_8_28_169290000_169325000	0.0428957104289571
chr6	5kb_17_136_169425000_169645000	0.0043995600439956
chr6	5kb_1_0_159420000_159420000	0.0005999400059994
chr6	5kb_18_153_159125000_159215000	9.999000099990002e-05
chr6	5kb_12_66_159210000_159270000	0.0002999700029997
chr6	5kb_8_28_159275000_159310000	0.0026997300269973
chr6	5kb_8_28_159350000_159385000	0.0383961603839616
chr6	5kb_8_28_158645000_158680000	0.0042995700429957
chr6	5kb_6_15_160390000_160415000	9.999000099990002e-05
chr6	5kb_2_1_160205000_160210000	0.0001999800019998
chr6	5kb_6_15_160120000_160145000	0.0007999200079992
chr6	5kb_4_6_160100000_160115000	9.999000099990002e-05
chr6	5kb_5_10_157075000_157095000	9.999000099990002e-05
chr6	5kb_5_10_157100000_157120000	0.023997600239976
chr6	5kb_5_10_157400000_157420000	0.0413958604139586
chr6	5kb_9_36_157310000_157350000	9.999000099990002e-05
chr6	5kb_7_21_157275000_157305000	0.0017998200179982
chr6	5kb_7_21_158250000_158290000	0.0097990200979902
chr6	5kb_4_6_158240000_158275000	0.0012998700129987
chr6	5kb_2_1_91145000_91150000	0.0024997500249975
chr6	5kb_1_0_91130000_91130000	0.0375962403759624
chr6	10kb_11_55_100570000_100670000	0.011998800119988
chr6	5kb_18_152_105310000_105395000	0.0040995900409959
chr6	5kb_4_6_106960000_106975000	0.0490950904909509
chr6	5kb_3_3_106805000_106815000	0.0076992300769923
chr6	10kb_18_153_106530000_106740000	0.0414958504149585
chr6	5kb_13_78_111800000_111860000	0.0004999500049995
chr6	5kb_8_28_110440000_110475000	0.0148985101489851
chr6	5kb_5_10_110415000_110435000	9.999000099990002e-05
chr6	5kb_19_171_110500000_110615000	0.0005999400059994
chr6	5kb_3_3_117000000_117010000	0.0415958404159584
chr6	5kb_7_21_116545000_116575000	0.0011998800119988
chr6	5kb_16_120_116580000_116895000	0.0147985201479852
chr6	5kb_5_10_114150000_114175000	0.0004999500049995
chr6	5kb_1_0_114180000_114180000	9.999000099990002e-05
chr6	5kb_2_1_119210000_119215000	9.999000099990002e-05
chr6	10kb_24_276_121710000_121960000	0.0007999200079992
chr6	5kb_8_28_122750000_122785000	0.0056994300569943
chr6	5kb_8_28_122710000_122745000	0.0403959604039596
chr6	10kb_3_3_120580000_120600000	0.002999700029997
chr6	5kb_10_45_125280000_125325000	0.0017998200179982
chr6	5kb_8_28_125400000_125435000	0.0153984601539846
chr6	10kb_9_36_124210000_124300000	0.0233976602339766
chr6	5kb_5_10_123090000_123110000	0.0015998400159984
chr6	5kb_6_15_142605000_142630000	0.0125987401259874
chr6	5kb_6_15_142635000_142660000	0.0482951704829517
chr6	5kb_25_299_139690000_139820000	0.000999900009999
chr6	5kb_24_275_132250000_132485000	9.999000099990002e-05
chr6	5kb_5_10_135795000_135815000	0.0388961103889611
chr6	10kb_11_55_136600000_136880000	0.0001999800019998
chr6	5kb_11_55_127610000_127660000	0.0007999200079992
chr6	10kb_2_1_127840000_127870000	0.0130986901309869
chr6	10kb_29_406_128350000_128650000	0.012998700129987
chr6	5kb_10_45_129985000_130030000	0.0446955304469553
chr6	5kb_3_3_72595000_72605000	0.0217978202179782
chr6	5kb_3_3_73395000_73405000	0.0155984401559844
chr6	5kb_2_1_73330000_73335000	0.0041995800419958
chr6	5kb_4_6_75975000_75990000	0.0003999600039996
chr6	5kb_2_1_76310000_76315000	9.999000099990002e-05
chr6	5kb_3_3_76400000_76410000	0.0220977902209779
chr6	5kb_2_1_90375000_90380000	0.0188981101889811
chr6	5kb_4_6_90055000_90070000	0.0097990200979902
chr6	10kb_10_45_82980000_83070000	9.999000099990002e-05
chr6	5kb_16_120_84140000_84215000	0.0070992900709929
chr6	5kb_1_0_47445000_47445000	0.0006999300069993
chr6	5kb_3_3_47240000_47250000	0.0308969103089691
chr6	5kb_5_10_47270000_47290000	0.0316968303169683
chr6	5kb_1_0_46620000_46620000	0.0025997400259974
chr6	5kb_1_0_71905000_71905000	0.0391960803919608
chr6	5kb_3_3_71865000_71875000	0.0048995100489951
chr6	10kb_13_78_64350000_64470000	0.0333966603339666
chr6	10kb_7_21_64280000_64340000	9.999000099990002e-05
chr6	5kb_2_1_109700000_109705000	0.0163983601639836
chr6	5kb_7_21_109665000_109695000	0.000999900009999
chr6	5kb_3_3_108885000_108895000	0.0151984801519848
chr6	5kb_2_1_108875000_108880000	0.0001999800019998
chr6	5kb_2_1_107805000_107810000	0.0320967903209679
chr6	5kb_3_3_107770000_107780000	0.0275972402759724
chr6	5kb_2_1_108270000_108275000	0.0003999600039996
chr6	5kb_22_231_41905000_42010000	0.0132986701329867
chr6	10kb_5_10_42400000_42440000	0.010998900109989
chr6	5kb_21_210_41320000_41650000	0.0005999400059994
